device_id,device_type,operating_system,ip_address,location
DEV_H_81441,LAPTOP,Windows 11,219.73.182.171,Kiev
DEV_H_89812,MOBILE,Android 14,199.147.66.227,Bucharest
DEV_H_85421,MOBILE,Android 14,216.50.89.219,Bucharest
DEV_H_86689,LAPTOP,Android 14,209.99.175.104,Sofia
DEV_H_83320,MOBILE,Windows 11,202.176.11.164,Bucharest
DEV_H_84017,MOBILE,Windows 11,215.134.24.231,Sofia
DEV_H_86827,MOBILE,Windows 11,203.4.11.123,Kiev
DEV_H_84441,MOBILE,Windows 11,213.157.44.52,Moscow
DEV_H_85961,MOBILE,Android 14,220.62.95.79,Bucharest
DEV_H_84382,MOBILE,Android 14,196.178.73.217,Sofia
DEV_H_86315,MOBILE,Android 14,204.178.166.96,Kiev
DEV_H_87560,MOBILE,Android 14,205.52.219.146,Bucharest
DEV_H_81411,LAPTOP,Android 14,202.193.54.7,Kiev
DEV_H_87710,MOBILE,Windows 11,219.103.147.253,Bucharest
DEV_H_89783,MOBILE,Windows 11,222.199.226.91,Sofia
DEV_H_89316,LAPTOP,Android 14,210.163.59.188,Kiev
DEV_H_80910,LAPTOP,Windows 11,200.5.117.105,Moscow
DEV_H_88131,LAPTOP,Windows 11,202.70.98.110,Moscow
DEV_H_82828,MOBILE,Windows 11,214.75.190.186,Sofia
DEV_H_82523,MOBILE,Windows 11,210.150.237.146,Moscow
DEV_H_83956,LAPTOP,Android 14,217.43.10.234,Sofia
DEV_H_88422,MOBILE,Android 14,217.28.223.136,Moscow
DEV_H_85394,MOBILE,Windows 11,207.50.168.250,Kiev
DEV_H_81027,LAPTOP,Android 14,213.226.190.164,Sofia
DEV_H_88365,MOBILE,Windows 11,221.204.225.25,Kiev
DEV_H_81287,LAPTOP,Windows 11,206.130.241.168,Kiev
DEV_H_84905,MOBILE,Windows 11,217.238.79.240,Kiev
DEV_H_87401,LAPTOP,Windows 11,216.52.73.227,Moscow
DEV_H_84900,LAPTOP,Android 14,205.220.221.87,Kiev
DEV_H_86683,MOBILE,Windows 11,215.133.79.21,Bucharest
DEV_H_85389,LAPTOP,Windows 11,202.103.205.100,Bucharest
DEV_H_86796,MOBILE,Android 14,221.96.10.211,Sofia
DEV_H_85864,LAPTOP,Android 14,205.5.162.103,Sofia
DEV_H_81578,MOBILE,Windows 11,199.165.219.123,Sofia
DEV_H_89686,MOBILE,Windows 11,223.155.36.173,Bucharest
DEV_H_87051,MOBILE,Android 14,217.42.203.145,Bucharest
DEV_H_84428,MOBILE,Windows 11,201.250.28.156,Kiev
DEV_H_81265,MOBILE,Android 14,200.203.174.226,Bucharest
DEV_H_89398,MOBILE,Android 14,208.249.114.114,Bucharest
DEV_H_89351,LAPTOP,Android 14,217.34.192.26,Kiev
DEV_H_81859,LAPTOP,Windows 11,200.219.243.190,Sofia
DEV_H_89004,MOBILE,Android 14,222.176.211.163,Moscow
DEV_H_85321,MOBILE,Android 14,222.241.176.197,Kiev
DEV_H_83662,MOBILE,Android 14,217.100.74.155,Moscow
DEV_H_82764,LAPTOP,Android 14,203.249.213.137,Kiev
DEV_H_83829,LAPTOP,Android 14,208.41.182.194,Bucharest
DEV_H_82645,MOBILE,Android 14,197.159.209.237,Sofia
DEV_H_85949,LAPTOP,Windows 11,205.186.186.202,Moscow
DEV_H_84320,LAPTOP,Windows 11,200.173.143.68,Bucharest
DEV_H_80773,LAPTOP,Windows 11,209.34.75.159,Sofia
DEV_H_88757,MOBILE,Android 14,210.49.213.201,Kiev
DEV_H_87348,LAPTOP,Windows 11,202.58.232.199,Kiev
DEV_H_82044,LAPTOP,Windows 11,217.80.128.147,Bucharest
DEV_H_82680,MOBILE,Windows 11,211.241.18.116,Moscow
DEV_H_83258,LAPTOP,Windows 11,205.192.94.250,Sofia
DEV_H_83182,MOBILE,Windows 11,217.4.130.229,Bucharest
DEV_H_82797,MOBILE,Windows 11,221.190.54.244,Kiev
DEV_H_89144,MOBILE,Android 14,217.135.253.234,Moscow
DEV_H_84647,MOBILE,Windows 11,213.218.14.225,Sofia
DEV_H_80873,MOBILE,Android 14,202.83.98.45,Kiev
DEV_H_87673,MOBILE,Windows 11,221.64.34.200,Sofia
DEV_H_87222,LAPTOP,Windows 11,202.37.19.15,Moscow
DEV_H_87758,MOBILE,Windows 11,218.223.219.52,Moscow
DEV_H_82561,LAPTOP,Android 14,198.12.132.202,Bucharest
DEV_H_84712,LAPTOP,Windows 11,216.126.14.149,Bucharest
DEV_H_83485,LAPTOP,Windows 11,197.131.104.137,Bucharest
DEV_H_87633,MOBILE,Android 14,222.109.204.47,Bucharest
DEV_H_88354,MOBILE,Windows 11,209.235.72.96,Moscow
DEV_H_80504,LAPTOP,Windows 11,200.68.93.214,Bucharest
DEV_H_87232,MOBILE,Android 14,198.88.248.137,Kiev
DEV_H_88937,LAPTOP,Android 14,201.100.231.110,Moscow
DEV_H_86094,MOBILE,Windows 11,221.13.41.203,Moscow
DEV_H_86858,MOBILE,Android 14,219.225.153.126,Moscow
DEV_H_81496,MOBILE,Android 14,210.47.169.32,Sofia
DEV_H_83675,MOBILE,Android 14,216.57.49.208,Moscow
DEV_H_85570,LAPTOP,Windows 11,203.166.181.243,Bucharest
DEV_H_86698,MOBILE,Windows 11,213.195.238.23,Sofia
DEV_H_87718,MOBILE,Android 14,200.41.5.98,Moscow
DEV_H_85467,LAPTOP,Windows 11,197.82.250.251,Bucharest
DEV_H_86776,MOBILE,Android 14,217.12.186.177,Sofia
DEV_H_85280,MOBILE,Windows 11,196.169.240.154,Bucharest
DEV_H_88249,MOBILE,Android 14,220.239.83.186,Kiev
DEV_H_80179,MOBILE,Android 14,199.215.217.37,Bucharest
DEV_H_80729,LAPTOP,Windows 11,198.115.36.148,Bucharest
DEV_H_86390,MOBILE,Windows 11,216.50.241.79,Sofia
DEV_H_83887,MOBILE,Windows 11,204.158.70.156,Sofia
DEV_H_86565,LAPTOP,Android 14,210.50.120.16,Sofia
DEV_H_83057,MOBILE,Android 14,222.50.250.38,Kiev
DEV_H_86435,MOBILE,Android 14,216.65.2.226,Sofia
DEV_H_88572,LAPTOP,Windows 11,221.77.97.181,Bucharest
DEV_H_81679,MOBILE,Android 14,204.153.9.235,Kiev
DEV_H_88378,LAPTOP,Android 14,211.197.159.246,Bucharest
DEV_H_84886,MOBILE,Android 14,217.214.229.78,Bucharest
DEV_H_83326,LAPTOP,Android 14,199.231.196.142,Sofia
DEV_H_80207,MOBILE,Windows 11,221.87.223.191,Bucharest
DEV_H_82696,MOBILE,Windows 11,200.62.224.26,Bucharest
DEV_H_83830,LAPTOP,Windows 11,199.56.209.236,Sofia
DEV_H_86832,MOBILE,Windows 11,214.53.197.218,Bucharest
DEV_H_87336,MOBILE,Android 14,219.250.6.224,Moscow
DEV_H_84158,MOBILE,Windows 11,199.128.103.85,Bucharest
DEV_H_86634,LAPTOP,Windows 11,213.169.162.23,Sofia
DEV_H_89059,LAPTOP,Windows 11,215.93.103.84,Kiev
DEV_H_82984,MOBILE,Windows 11,205.3.67.78,Kiev
DEV_H_89932,MOBILE,Windows 11,206.21.141.121,Kiev
DEV_H_84580,MOBILE,Windows 11,205.234.62.76,Sofia
DEV_H_82135,MOBILE,Windows 11,199.60.193.85,Moscow
DEV_H_85448,LAPTOP,Windows 11,198.21.97.221,Sofia
DEV_H_86543,MOBILE,Windows 11,212.27.13.204,Sofia
DEV_H_82629,LAPTOP,Windows 11,212.58.153.91,Kiev
DEV_H_83974,MOBILE,Windows 11,196.165.119.68,Sofia
DEV_H_89356,LAPTOP,Android 14,217.120.31.101,Bucharest
DEV_H_87114,LAPTOP,Windows 11,196.12.126.31,Kiev
DEV_H_81981,LAPTOP,Windows 11,200.142.57.15,Kiev
DEV_H_85298,LAPTOP,Windows 11,208.169.60.230,Kiev
DEV_H_83831,LAPTOP,Android 14,214.126.170.42,Sofia
DEV_H_85886,MOBILE,Android 14,200.125.209.224,Kiev
DEV_H_85705,MOBILE,Windows 11,221.112.19.36,Moscow
DEV_H_82173,LAPTOP,Android 14,223.170.200.45,Sofia
DEV_H_87197,MOBILE,Android 14,204.31.220.6,Sofia
DEV_H_88455,MOBILE,Android 14,207.144.15.50,Kiev
DEV_H_84854,MOBILE,Windows 11,206.104.251.105,Moscow
DEV_H_87514,LAPTOP,Android 14,206.86.133.107,Sofia
DEV_H_86672,LAPTOP,Android 14,211.58.17.116,Kiev
DEV_H_80843,LAPTOP,Android 14,220.224.185.52,Bucharest
DEV_H_85162,MOBILE,Android 14,197.54.199.206,Kiev
DEV_H_86768,LAPTOP,Android 14,207.102.48.209,Bucharest
DEV_H_86281,LAPTOP,Android 14,216.235.200.30,Sofia
DEV_H_89895,LAPTOP,Windows 11,202.50.81.203,Bucharest
DEV_H_81782,LAPTOP,Android 14,200.176.4.18,Sofia
DEV_H_80431,MOBILE,Android 14,208.197.195.146,Moscow
DEV_H_84847,MOBILE,Windows 11,200.18.22.55,Kiev
DEV_H_81709,MOBILE,Android 14,213.160.174.30,Moscow
DEV_H_88675,LAPTOP,Android 14,204.85.134.138,Moscow
DEV_H_85387,LAPTOP,Windows 11,213.42.168.86,Kiev
DEV_H_82010,MOBILE,Android 14,203.39.51.41,Moscow
DEV_H_81647,MOBILE,Windows 11,211.127.56.56,Moscow
DEV_H_84939,LAPTOP,Android 14,213.28.116.166,Kiev
DEV_H_86583,LAPTOP,Android 14,213.167.7.75,Bucharest
DEV_H_83134,MOBILE,Android 14,201.14.195.113,Kiev
DEV_H_84540,LAPTOP,Windows 11,222.114.96.187,Moscow
DEV_H_89758,LAPTOP,Windows 11,208.143.126.186,Moscow
DEV_H_82514,MOBILE,Windows 11,201.201.23.87,Kiev
DEV_H_83982,MOBILE,Windows 11,219.47.154.172,Sofia
DEV_H_86882,LAPTOP,Windows 11,204.141.27.83,Bucharest
DEV_H_86980,LAPTOP,Android 14,207.57.220.5,Moscow
DEV_H_89792,LAPTOP,Android 14,215.153.127.164,Moscow
DEV_H_87417,MOBILE,Windows 11,207.53.207.30,Moscow
DEV_H_82668,MOBILE,Windows 11,213.164.54.148,Bucharest
DEV_H_82448,LAPTOP,Android 14,207.224.143.208,Sofia
DEV_H_83556,LAPTOP,Windows 11,212.97.154.12,Kiev
DEV_H_86738,MOBILE,Android 14,200.177.177.18,Moscow
DEV_H_86204,LAPTOP,Android 14,221.142.142.199,Bucharest
DEV_H_80439,MOBILE,Windows 11,214.129.210.59,Sofia
DEV_H_89933,MOBILE,Windows 11,199.26.53.71,Bucharest
DEV_H_84001,LAPTOP,Android 14,205.187.243.160,Bucharest
DEV_H_89332,LAPTOP,Windows 11,197.212.52.49,Sofia
DEV_H_81696,LAPTOP,Windows 11,220.21.197.229,Sofia
DEV_H_81814,LAPTOP,Android 14,204.245.66.51,Sofia
DEV_H_85377,LAPTOP,Windows 11,209.22.114.239,Sofia
DEV_H_86131,LAPTOP,Android 14,216.171.108.115,Sofia
DEV_H_89991,LAPTOP,Android 14,199.71.37.14,Kiev
DEV_H_83740,MOBILE,Android 14,197.7.196.63,Kiev
DEV_H_81467,LAPTOP,Android 14,219.26.160.244,Moscow
DEV_H_85564,MOBILE,Windows 11,201.121.30.100,Sofia
DEV_H_81125,LAPTOP,Windows 11,216.19.36.97,Bucharest
DEV_H_87391,MOBILE,Windows 11,221.214.17.203,Sofia
DEV_H_84478,MOBILE,Windows 11,218.2.203.99,Moscow
DEV_H_82982,MOBILE,Android 14,208.251.126.72,Bucharest
DEV_H_83746,LAPTOP,Windows 11,215.169.138.209,Moscow
DEV_H_83317,LAPTOP,Android 14,215.147.65.30,Sofia
DEV_H_82077,LAPTOP,Android 14,201.191.165.184,Sofia
DEV_H_85824,LAPTOP,Windows 11,214.48.201.38,Kiev
DEV_H_86448,LAPTOP,Windows 11,222.183.105.197,Kiev
DEV_H_81643,LAPTOP,Windows 11,206.148.23.153,Moscow
DEV_H_80823,LAPTOP,Android 14,223.219.126.136,Bucharest
DEV_H_89944,LAPTOP,Android 14,202.61.116.126,Moscow
DEV_H_87625,LAPTOP,Windows 11,196.144.250.143,Bucharest
DEV_H_84852,MOBILE,Android 14,201.5.7.17,Kiev
DEV_H_88219,MOBILE,Android 14,198.120.60.66,Kiev
DEV_H_81396,MOBILE,Android 14,220.62.117.232,Sofia
DEV_H_87359,LAPTOP,Windows 11,219.232.24.162,Moscow
DEV_H_83190,LAPTOP,Android 14,204.69.54.209,Kiev
DEV_H_84114,MOBILE,Android 14,206.214.204.72,Kiev
DEV_H_81255,LAPTOP,Android 14,209.91.73.103,Kiev
DEV_H_82267,LAPTOP,Windows 11,219.185.49.198,Bucharest
DEV_H_88857,MOBILE,Android 14,222.238.22.120,Bucharest
DEV_H_82830,MOBILE,Android 14,203.181.36.128,Moscow
DEV_H_87696,MOBILE,Android 14,205.152.93.167,Bucharest
DEV_H_80543,LAPTOP,Android 14,210.207.245.8,Moscow
DEV_H_83393,LAPTOP,Android 14,197.157.47.81,Sofia
DEV_H_80949,LAPTOP,Android 14,220.12.204.121,Bucharest
DEV_H_84787,MOBILE,Windows 11,203.237.245.220,Bucharest
DEV_H_85008,MOBILE,Windows 11,214.87.122.189,Bucharest
DEV_H_86647,LAPTOP,Android 14,202.109.161.196,Bucharest
DEV_H_88846,LAPTOP,Android 14,219.141.195.150,Moscow
DEV_H_88047,LAPTOP,Android 14,223.250.249.112,Sofia
DEV_H_84627,MOBILE,Android 14,215.105.83.149,Kiev
DEV_H_88819,MOBILE,Android 14,214.48.175.124,Sofia
DEV_H_84238,MOBILE,Android 14,209.17.182.96,Moscow
DEV_H_84823,MOBILE,Android 14,221.166.106.93,Sofia
DEV_H_89035,LAPTOP,Android 14,222.72.74.86,Sofia
DEV_H_85517,MOBILE,Windows 11,211.119.74.113,Moscow
DEV_H_85514,LAPTOP,Windows 11,208.188.229.50,Sofia
DEV_H_83875,LAPTOP,Android 14,215.61.104.18,Bucharest
DEV_H_85835,LAPTOP,Windows 11,216.90.185.89,Moscow
DEV_H_83852,LAPTOP,Windows 11,212.251.150.33,Sofia
DEV_H_88660,LAPTOP,Windows 11,210.147.60.159,Moscow
DEV_H_80851,LAPTOP,Windows 11,217.202.60.6,Bucharest
DEV_H_89512,LAPTOP,Windows 11,219.157.42.227,Moscow
DEV_H_87433,LAPTOP,Windows 11,216.215.59.83,Sofia
DEV_H_84191,MOBILE,Android 14,218.29.204.114,Bucharest
DEV_H_81844,MOBILE,Windows 11,213.217.81.229,Sofia
DEV_H_85292,LAPTOP,Android 14,208.18.123.173,Kiev
DEV_H_80906,LAPTOP,Android 14,201.43.30.29,Kiev
DEV_H_85155,LAPTOP,Windows 11,216.249.245.57,Bucharest
DEV_H_88922,MOBILE,Windows 11,198.189.149.128,Bucharest
DEV_H_82882,LAPTOP,Android 14,213.127.117.52,Kiev
DEV_H_80221,MOBILE,Windows 11,196.25.68.94,Moscow
DEV_H_83578,LAPTOP,Android 14,214.73.156.52,Bucharest
DEV_H_82708,MOBILE,Android 14,202.197.27.101,Sofia
DEV_H_83534,MOBILE,Android 14,203.106.69.61,Moscow
DEV_H_84870,LAPTOP,Android 14,210.3.223.197,Sofia
DEV_H_81392,LAPTOP,Windows 11,223.248.101.254,Kiev
DEV_H_84168,LAPTOP,Android 14,219.226.133.206,Moscow
DEV_H_80984,MOBILE,Windows 11,220.102.142.124,Kiev
DEV_H_81754,LAPTOP,Windows 11,219.59.31.190,Kiev
DEV_H_86529,MOBILE,Windows 11,196.254.246.178,Sofia
DEV_H_86129,MOBILE,Android 14,219.219.76.172,Sofia
DEV_H_85450,LAPTOP,Windows 11,220.35.6.211,Moscow
DEV_H_88168,LAPTOP,Android 14,217.116.182.232,Sofia
DEV_H_85583,MOBILE,Android 14,222.74.195.208,Bucharest
DEV_H_81896,LAPTOP,Android 14,220.199.154.194,Kiev
DEV_H_81171,LAPTOP,Windows 11,197.67.117.33,Sofia
DEV_H_87872,LAPTOP,Windows 11,220.92.211.225,Moscow
DEV_H_81850,LAPTOP,Android 14,222.129.16.11,Kiev
DEV_H_81191,LAPTOP,Windows 11,206.48.197.79,Sofia
DEV_H_83602,LAPTOP,Windows 11,222.217.123.81,Bucharest
DEV_H_88814,LAPTOP,Android 14,222.178.227.204,Moscow
DEV_H_82055,LAPTOP,Windows 11,205.137.62.210,Sofia
DEV_H_81988,LAPTOP,Android 14,207.93.172.246,Bucharest
DEV_H_81972,MOBILE,Android 14,218.138.251.35,Sofia
DEV_H_80070,LAPTOP,Android 14,199.225.163.80,Moscow
DEV_H_85731,MOBILE,Android 14,208.54.218.146,Kiev
DEV_H_82667,MOBILE,Windows 11,211.69.202.139,Sofia
DEV_H_85224,LAPTOP,Windows 11,211.94.186.35,Bucharest
DEV_H_81335,MOBILE,Android 14,197.132.175.129,Kiev
DEV_H_80929,LAPTOP,Android 14,206.49.29.243,Sofia
DEV_H_89844,LAPTOP,Android 14,201.29.196.141,Kiev
DEV_H_84041,LAPTOP,Windows 11,213.55.159.167,Kiev
DEV_H_83180,LAPTOP,Windows 11,219.77.34.60,Bucharest
DEV_H_89872,LAPTOP,Windows 11,211.131.250.165,Kiev
DEV_H_87032,LAPTOP,Windows 11,222.182.196.242,Bucharest
DEV_H_80252,LAPTOP,Windows 11,198.102.56.105,Kiev
DEV_H_81997,LAPTOP,Windows 11,196.207.17.96,Bucharest
DEV_H_89628,MOBILE,Android 14,215.91.25.219,Moscow
DEV_H_81743,LAPTOP,Windows 11,204.117.103.167,Sofia
DEV_H_83844,LAPTOP,Android 14,214.110.224.237,Sofia
DEV_H_88471,MOBILE,Android 14,198.201.116.74,Kiev
DEV_H_82054,LAPTOP,Windows 11,205.109.161.107,Sofia
DEV_H_87735,LAPTOP,Windows 11,197.53.155.74,Sofia
DEV_H_89511,MOBILE,Windows 11,213.80.62.61,Bucharest
DEV_H_81450,LAPTOP,Windows 11,202.67.139.134,Kiev
DEV_H_84230,MOBILE,Windows 11,197.106.23.212,Bucharest
DEV_H_88381,MOBILE,Windows 11,213.69.153.236,Bucharest
DEV_H_80380,LAPTOP,Windows 11,223.141.52.229,Moscow
DEV_H_87043,LAPTOP,Android 14,217.216.215.124,Sofia
DEV_H_89831,MOBILE,Windows 11,201.89.18.214,Bucharest
DEV_H_80551,LAPTOP,Android 14,216.148.61.72,Sofia
DEV_H_82222,MOBILE,Windows 11,211.148.158.154,Moscow
DEV_H_88608,LAPTOP,Windows 11,206.200.33.130,Moscow
DEV_H_85543,LAPTOP,Windows 11,207.126.110.90,Kiev
DEV_H_85419,LAPTOP,Windows 11,214.21.199.12,Sofia
DEV_H_82666,LAPTOP,Android 14,212.50.14.240,Sofia
DEV_H_84501,MOBILE,Android 14,220.161.122.26,Bucharest
DEV_H_88370,MOBILE,Android 14,220.75.3.46,Bucharest
DEV_H_84753,MOBILE,Windows 11,213.194.157.217,Bucharest
DEV_H_81273,MOBILE,Android 14,216.80.122.138,Kiev
DEV_H_89816,LAPTOP,Android 14,220.59.32.226,Moscow
DEV_H_84154,MOBILE,Android 14,219.48.26.85,Kiev
DEV_H_80395,LAPTOP,Android 14,202.171.223.185,Kiev
DEV_H_82374,LAPTOP,Windows 11,202.229.152.67,Bucharest
DEV_H_82062,LAPTOP,Android 14,220.100.205.63,Sofia
DEV_H_82746,LAPTOP,Windows 11,209.77.141.123,Kiev
DEV_H_89924,LAPTOP,Windows 11,210.27.241.41,Kiev
DEV_H_85006,LAPTOP,Android 14,205.160.46.99,Sofia
DEV_H_87245,LAPTOP,Windows 11,199.145.102.141,Moscow
DEV_H_88363,MOBILE,Android 14,202.117.112.53,Kiev
DEV_H_85535,MOBILE,Windows 11,200.52.104.33,Sofia
DEV_H_86490,LAPTOP,Android 14,217.231.235.128,Moscow
DEV_H_80517,LAPTOP,Windows 11,202.45.9.55,Sofia
DEV_H_88404,MOBILE,Windows 11,199.8.22.40,Sofia
DEV_H_83195,MOBILE,Android 14,210.182.250.115,Moscow
DEV_H_81009,MOBILE,Windows 11,220.98.135.124,Sofia
DEV_H_85716,MOBILE,Android 14,220.212.151.6,Sofia
DEV_H_80218,LAPTOP,Windows 11,222.171.189.235,Bucharest
DEV_H_86607,LAPTOP,Windows 11,200.43.50.63,Kiev
DEV_H_88565,MOBILE,Windows 11,206.153.193.75,Moscow
DEV_H_85023,LAPTOP,Android 14,218.146.131.116,Sofia
DEV_H_86349,LAPTOP,Android 14,200.183.191.38,Bucharest
DEV_H_87149,MOBILE,Android 14,211.105.143.230,Moscow
DEV_H_81334,MOBILE,Windows 11,206.225.221.244,Moscow
DEV_H_85182,LAPTOP,Android 14,209.167.44.219,Moscow
DEV_H_88655,LAPTOP,Windows 11,208.100.131.165,Bucharest
DEV_H_88456,MOBILE,Windows 11,213.133.146.68,Sofia
DEV_H_83246,LAPTOP,Android 14,198.202.228.75,Bucharest
DEV_H_82986,LAPTOP,Android 14,213.31.76.45,Sofia
DEV_H_84701,LAPTOP,Windows 11,200.176.194.24,Sofia
DEV_H_83439,LAPTOP,Android 14,201.236.106.127,Kiev
DEV_H_86579,MOBILE,Windows 11,198.117.10.146,Sofia
DEV_H_82605,MOBILE,Windows 11,213.109.105.99,Bucharest
DEV_H_88343,MOBILE,Windows 11,208.180.100.97,Sofia
DEV_H_83315,MOBILE,Android 14,214.102.15.75,Bucharest
DEV_H_86845,LAPTOP,Android 14,198.127.45.166,Bucharest
DEV_H_86728,MOBILE,Android 14,213.251.118.182,Kiev
DEV_H_82532,MOBILE,Windows 11,219.200.78.95,Moscow
DEV_H_85995,MOBILE,Windows 11,222.189.115.248,Kiev
DEV_H_83696,LAPTOP,Windows 11,218.202.242.144,Moscow
DEV_H_89550,MOBILE,Windows 11,216.130.39.95,Bucharest
DEV_H_86271,MOBILE,Windows 11,207.103.182.160,Moscow
DEV_H_89322,LAPTOP,Android 14,220.165.102.38,Kiev
DEV_H_87669,MOBILE,Android 14,200.52.242.69,Moscow
DEV_H_87799,MOBILE,Windows 11,204.218.128.126,Moscow
DEV_H_87962,LAPTOP,Android 14,198.15.146.192,Kiev
DEV_H_84362,LAPTOP,Windows 11,197.120.218.71,Kiev
DEV_H_88543,LAPTOP,Android 14,197.157.64.88,Kiev
DEV_H_81875,MOBILE,Android 14,196.16.62.84,Sofia
DEV_H_87936,MOBILE,Android 14,217.166.211.89,Sofia
DEV_H_84388,LAPTOP,Windows 11,197.183.96.158,Kiev
DEV_H_83374,LAPTOP,Android 14,208.194.89.46,Kiev
DEV_H_89118,LAPTOP,Windows 11,213.13.21.22,Bucharest
DEV_H_88910,LAPTOP,Windows 11,210.24.166.216,Kiev
DEV_H_82015,LAPTOP,Windows 11,206.59.50.95,Kiev
DEV_H_80075,MOBILE,Windows 11,215.64.242.30,Kiev
DEV_H_87858,LAPTOP,Windows 11,219.122.90.61,Sofia
DEV_H_86613,LAPTOP,Windows 11,197.56.10.221,Moscow
DEV_H_87226,LAPTOP,Windows 11,207.109.146.9,Bucharest
DEV_H_87737,LAPTOP,Android 14,215.228.88.179,Sofia
DEV_H_89996,MOBILE,Android 14,203.82.160.192,Moscow
DEV_H_82639,MOBILE,Windows 11,216.222.221.49,Bucharest
DEV_H_83075,LAPTOP,Windows 11,202.98.56.143,Sofia
DEV_H_84107,LAPTOP,Windows 11,222.53.22.187,Moscow
DEV_H_83775,MOBILE,Android 14,204.115.226.230,Moscow
DEV_H_89737,MOBILE,Windows 11,200.152.79.110,Moscow
DEV_H_84578,MOBILE,Windows 11,200.121.51.128,Moscow
DEV_H_84824,LAPTOP,Android 14,208.208.162.79,Moscow
DEV_H_87358,LAPTOP,Windows 11,218.198.116.139,Moscow
DEV_H_81205,MOBILE,Windows 11,196.12.81.25,Kiev
DEV_H_88143,LAPTOP,Android 14,216.152.20.162,Moscow
